frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
48,1786864858.174734,0,372,439,723,615,658,375,661,562,58,0,133,559,669,699,767,713,695,799,714,741,703,614,379,0,0,0,0,1207,1255,1175,121,yewon,cross_leg_right,1
49,1786864858.175218,0,381,441,725,616,660,373,659,559,57,0,135,565,679,712,773,711,695,799,715,742,700,615,382,0,0,0,0,1207,1257,1175,123,yewon,cross_leg_right,1
50,1786864858.175715,0,389,441,728,619,653,371,659,555,37,0,135,565,679,703,775,715,695,795,715,741,700,619,379,0,0,0,0,1203,1255,1173,123,yewon,cross_leg_right,1
51,1786864858.176205,0,393,440,728,617,653,373,655,552,0,0,179,569,682,703,779,717,695,803,713,741,700,614,378,0,0,0,0,1205,1261,1175,118,yewon,cross_leg_right,1
52,1786864858.176704,0,390,442,726,617,648,368,650,547,0,0,198,569,685,711,776,716,693,795,725,735,695,616,375,0,0,0,0,1204,1255,1175,120,yewon,cross_leg_right,1
53,1786864858.177190,0,383,436,727,617,637,364,649,533,0,0,213,573,685,716,779,715,691,793,709,734,699,611,373,0,0,0,0,1203,1255,1160,121,yewon,cross_leg_right,1
54,1786864858.177632,0,380,441,725,617,648,366,644,531,0,0,217,573,685,709,785,721,691,793,703,731,696,607,370,0,0,0,0,1199,1257,1159,120,yewon,cross_leg_right,1
55,1786864858.178065,0,377,439,725,617,632,367,633,531,0,0,220,573,685,711,779,719,687,793,701,729,695,608,371,0,0,0,0,1199,1254,1175,121,yewon,cross_leg_right,1
56,1786864858.178497,0,389,443,727,617,633,365,635,531,0,0,227,572,687,717,783,723,690,792,702,729,697,606,366,0,0,0,0,1197,1255,1173,121,yewon,cross_leg_right,1
57,1786864858.178931,0,402,441,728,619,633,365,635,533,0,0,234,575,689,723,792,719,687,792,701,731,696,607,367,0,0,0,0,1196,1256,1172,120,yewon,cross_leg_right,1
58,1786864858.179357,0,419,443,731,621,635,367,635,536,0,0,243,581,687,731,789,723,692,794,702,730,697,607,372,0,0,0,0,1197,1254,1182,121,yewon,cross_leg_right,1
59,1786864858.179808,0,437,446,733,624,635,367,645,540,0,0,247,581,691,715,793,724,691,794,711,729,697,611,373,0,0,0,0,1197,1255,1173,119,yewon,cross_leg_right,1
60,1786864858.180252,0,453,456,744,630,639,368,647,543,0,0,247,584,693,715,791,728,692,781,703,731,699,605,372,0,0,0,0,1197,1249,1171,119,yewon,cross_leg_right,1
61,1786864858.180689,0,459,459,749,626,639,371,650,543,0,0,251,582,697,717,796,726,695,796,703,731,698,607,373,0,0,0,0,1197,1263,1173,109,yewon,cross_leg_right,1
62,1786864858.181119,0,465,460,751,632,647,373,649,555,0,0,253,585,695,711,793,731,697,795,711,731,699,604,373,0,0,0,0,1199,1254,1170,104,yewon,cross_leg_right,1
63,1786864858.181543,0,470,461,759,635,645,371,650,553,0,0,261,586,695,716,799,729,697,803,703,751,699,607,371,0,0,0,0,1198,1256,1165,94,yewon,cross_leg_right,1
64,1786864858.181970,0,477,467,761,639,646,372,650,553,25,0,267,588,696,717,797,729,697,793,703,733,699,610,371,0,0,0,0,1197,1259,1169,89,yewon,cross_leg_right,1
65,1786864858.182396,0,477,463,761,637,645,373,651,553,26,0,266,588,696,717,791,729,696,797,712,732,699,613,371,0,0,0,0,1197,1257,1158,88,yewon,cross_leg_right,1
66,1786864858.182830,0,483,465,761,637,649,374,651,541,26,0,267,591,697,723,797,729,694,796,703,732,697,607,364,0,0,0,0,1197,1253,1161,87,yewon,cross_leg_right,1
67,1786864858.183257,0,483,469,764,637,648,371,651,553,26,0,266,587,697,719,797,741,693,795,702,733,696,607,361,0,0,0,0,1196,1254,1155,83,yewon,cross_leg_right,1
68,1786864858.183697,0,483,465,765,639,647,373,652,564,21,0,267,591,697,723,799,731,693,795,703,731,697,605,359,0,0,0,0,1197,1252,1163,77,yewon,cross_leg_right,1
69,1786864858.184125,0,483,466,765,643,650,373,652,554,27,0,271,589,697,723,810,731,693,795,709,731,699,607,357,0,0,0,0,1197,1255,1161,78,yewon,cross_leg_right,1
70,1786864858.184558,0,483,467,765,637,648,373,653,551,26,0,271,591,699,719,797,733,692,795,703,729,701,611,357,0,0,0,0,1199,1253,1149,77,yewon,cross_leg_right,1
71,1786864858.185040,0,483,467,765,639,647,365,651,555,29,0,274,591,696,716,799,724,691,795,707,729,699,597,359,0,0,0,0,1194,1251,1161,75,yewon,cross_leg_right,1
72,1786864858.185440,0,484,467,765,639,639,371,652,555,31,0,271,589,698,719,799,733,693,795,703,730,700,613,355,0,0,0,0,1195,1253,1150,74,yewon,cross_leg_right,1
73,1786864858.185841,0,483,467,765,639,647,373,653,555,33,0,275,591,696,719,799,731,692,796,708,728,702,599,359,0,0,0,0,1197,1254,1149,73,yewon,cross_leg_right,1
74,1786864858.186228,0,485,468,765,639,638,373,653,556,37,0,275,595,699,718,799,730,693,795,709,731,699,605,356,0,0,0,0,1196,1253,1160,75,yewon,cross_leg_right,1
75,1786864858.186622,0,483,469,765,645,646,373,653,557,38,0,277,595,700,723,803,741,695,795,709,731,699,607,360,0,0,0,0,1196,1253,1157,73,yewon,cross_leg_right,1
76,1786864858.187003,0,484,467,764,647,648,373,653,557,39,0,277,590,697,723,803,731,695,796,703,731,699,599,361,0,0,0,0,1195,1257,1157,69,yewon,cross_leg_right,1
77,1786864858.187397,0,485,469,765,645,647,373,652,557,41,0,281,596,699,722,805,727,695,795,704,733,701,605,357,0,0,0,0,1195,1253,1158,70,yewon,cross_leg_right,1
78,1786864858.187779,0,484,472,765,647,645,370,653,559,53,0,281,595,697,719,808,741,694,795,709,731,699,607,367,0,0,0,0,1197,1252,1159,72,yewon,cross_leg_right,1
79,1786864858.188175,0,484,467,764,646,649,371,653,561,58,0,283,593,698,719,804,732,694,796,709,732,701,613,363,0,0,0,0,1199,1253,1161,73,yewon,cross_leg_right,1
80,1786864858.188586,0,483,468,765,639,648,363,653,559,63,0,285,595,699,721,804,732,695,796,710,731,700,610,363,0,0,0,0,1195,1253,1159,73,yewon,cross_leg_right,1
81,1786864858.188974,0,484,468,765,647,646,373,654,564,69,0,279,596,696,724,799,733,695,797,711,731,700,613,375,0,0,0,0,1196,1251,1150,75,yewon,cross_leg_right,1
82,1786864858.189366,0,482,469,765,639,648,373,654,563,71,0,284,593,697,721,805,731,695,795,711,733,699,611,363,0,0,0,0,1195,1251,1145,75,yewon,cross_leg_right,1
83,1786864858.189751,0,482,459,763,645,651,367,654,565,75,0,281,597,697,723,799,733,695,797,711,733,701,613,367,0,0,0,0,1193,1253,1147,73,yewon,cross_leg_right,1
84,1786864858.190136,0,483,467,763,647,648,372,655,565,74,0,283,593,699,722,805,733,695,796,711,733,703,603,365,0,0,0,0,1195,1253,1159,74,yewon,cross_leg_right,1
85,1786864858.190522,0,483,467,761,647,648,373,657,564,75,0,285,596,698,722,804,733,695,797,710,731,701,611,371,0,0,0,0,1183,1247,1157,73,yewon,cross_leg_right,1
86,1786864858.190907,0,481,467,763,648,649,372,655,564,75,0,284,591,699,721,804,733,695,795,711,731,695,607,365,0,0,0,0,1192,1253,1149,73,yewon,cross_leg_right,1
87,1786864858.191278,0,483,461,762,647,647,376,657,564,76,0,283,595,699,715,805,747,695,795,709,731,701,612,367,0,0,0,0,1194,1251,1151,72,yewon,cross_leg_right,1
88,1786864858.191631,0,483,468,763,645,649,374,657,565,75,0,284,597,699,723,805,731,695,795,711,733,701,613,367,0,0,0,0,1193,1253,1159,73,yewon,cross_leg_right,1
89,1786864858.191993,0,479,466,761,647,651,373,660,565,77,0,283,595,697,723,805,733,697,803,711,733,703,611,367,0,0,0,0,1191,1251,1165,73,yewon,cross_leg_right,1
90,1786864858.192343,0,479,469,763,639,649,374,659,566,76,0,281,591,699,717,799,727,696,799,713,735,710,613,365,0,0,0,0,1195,1255,1148,73,yewon,cross_leg_right,1
91,1786864858.192695,0,483,467,762,639,651,374,659,565,77,0,281,589,699,723,804,733,697,797,715,733,710,611,373,0,0,0,0,1197,1253,1139,74,yewon,cross_leg_right,1
92,1786864858.193054,0,483,469,762,645,647,373,659,565,81,0,283,597,697,723,805,733,697,795,711,733,704,613,371,0,0,0,0,1211,1253,1157,75,yewon,cross_leg_right,1
93,1786864858.193408,0,483,468,763,646,655,373,659,565,81,0,285,594,697,723,805,734,698,797,713,733,701,611,365,0,0,0,0,1193,1253,1159,75,yewon,cross_leg_right,1
94,1786864858.193769,0,483,468,763,647,653,371,659,565,81,0,282,595,701,722,803,731,697,798,712,735,709,631,367,0,0,0,0,1197,1254,1160,76,yewon,cross_leg_right,1
95,1786864858.194122,0,479,469,763,647,650,373,659,565,77,0,285,596,699,723,805,733,699,804,711,731,699,611,367,0,0,0,0,1207,1253,1151,75,yewon,cross_leg_right,1
