frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
67,1786865015.329157,0,0,197,465,495,575,490,563,73,0,0,172,425,443,427,427,398,663,895,701,619,533,471,337,0,521,812,565,984,1223,1048,596,yewon,lean_left,1
68,1786865015.329538,0,0,215,498,517,586,497,569,67,0,0,183,435,459,431,434,403,669,903,703,613,525,463,316,0,505,815,571,975,1224,1047,599,yewon,lean_left,1
69,1786865015.329928,0,0,227,530,523,595,500,570,72,0,0,191,441,475,435,439,403,675,895,697,606,519,462,307,0,491,813,581,959,1216,1047,599,yewon,lean_left,1
70,1786865015.330311,0,0,232,532,538,602,507,573,75,0,0,201,447,487,439,441,407,677,892,695,605,509,459,297,0,489,810,581,953,1215,1051,605,yewon,lean_left,1
71,1786865015.330700,0,0,239,536,539,603,507,575,81,0,0,203,453,493,440,442,409,677,893,691,605,502,453,281,0,486,807,575,935,1225,1050,611,yewon,lean_left,1
72,1786865015.331080,0,0,245,555,542,605,505,573,43,0,0,215,461,505,441,442,409,677,889,686,599,491,445,263,0,469,795,563,920,1225,1048,602,yewon,lean_left,1
73,1786865015.331471,0,0,247,542,551,604,501,571,22,0,0,217,463,503,443,443,407,675,885,681,586,475,439,252,0,456,767,539,911,1225,1049,603,yewon,lean_left,1
74,1786865015.331857,0,0,249,542,551,603,500,569,0,0,0,217,469,501,443,442,405,676,879,680,585,461,435,245,0,415,735,503,904,1225,1052,595,yewon,lean_left,1
75,1786865015.332243,0,0,253,551,549,603,496,563,0,0,0,221,461,511,446,444,402,675,875,667,583,456,425,237,0,397,682,483,903,1225,1047,581,yewon,lean_left,1
76,1786865015.332632,0,0,253,548,549,598,499,559,0,0,0,219,472,506,443,447,398,669,872,670,581,455,425,233,0,378,627,439,895,1221,1049,589,yewon,lean_left,1
