frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
63,1786867448.696954,0,0,43,250,293,587,536,559,467,211,0,0,111,293,299,319,285,189,655,628,716,677,600,597,0,75,205,141,0,189,631,415,dahye,lean_left,1
64,1786867448.697391,0,0,43,251,291,587,537,559,468,212,0,0,114,295,297,317,285,185,653,629,722,681,600,599,0,75,203,141,0,201,633,421,dahye,lean_left,1
65,1786867448.697818,0,0,45,251,293,587,537,553,469,213,0,0,114,285,299,318,286,186,653,629,721,681,600,599,0,73,205,141,0,203,631,420,dahye,lean_left,1
66,1786867448.698259,0,0,43,251,293,587,537,563,469,212,0,0,112,293,299,319,285,187,653,628,719,676,601,597,0,75,205,141,0,205,633,429,dahye,lean_left,1
67,1786867448.698685,0,0,43,251,292,588,537,559,469,213,0,0,111,293,299,319,285,188,653,629,719,680,603,599,0,75,207,142,0,201,633,420,dahye,lean_left,1
68,1786867448.699111,0,0,44,249,294,587,537,559,468,215,0,0,115,291,297,317,287,187,653,629,719,681,601,599,0,75,205,141,0,201,632,425,dahye,lean_left,1
69,1786867448.699493,0,0,44,249,294,587,539,559,469,213,0,0,115,293,299,325,285,187,652,628,719,675,599,599,0,77,205,140,0,201,633,431,dahye,lean_left,1
70,1786867448.699875,0,0,43,251,295,588,539,559,470,213,0,0,115,293,299,317,285,189,653,629,719,681,602,599,0,75,205,143,0,203,633,425,dahye,lean_left,1
71,1786867448.700262,0,0,44,250,295,589,537,559,467,213,0,0,112,299,299,317,286,187,653,629,723,676,603,599,0,75,204,143,0,201,632,427,dahye,lean_left,1
72,1786867448.700645,0,0,43,251,293,587,537,559,468,213,0,0,115,293,299,318,287,185,653,629,721,681,601,599,0,75,205,142,0,199,633,423,dahye,lean_left,1
73,1786867448.701035,0,0,43,249,293,587,537,559,468,213,0,0,116,293,299,317,285,185,653,629,719,680,602,599,0,73,204,140,0,201,633,423,dahye,lean_left,1
74,1786867448.701418,0,0,42,249,293,587,536,559,469,213,0,0,115,293,299,319,286,187,653,628,719,683,603,599,0,73,204,141,0,205,633,425,dahye,lean_left,1
75,1786867448.701797,0,0,42,250,293,589,537,559,468,213,0,0,115,293,299,317,286,187,653,629,723,679,602,599,0,75,205,141,0,201,634,421,dahye,lean_left,1
76,1786867448.702186,0,0,41,251,293,588,535,563,468,213,0,0,107,292,299,319,285,187,653,628,722,680,600,599,0,74,204,146,0,201,634,422,dahye,lean_left,1
77,1786867448.702568,0,0,43,251,295,588,537,563,468,215,0,0,115,293,299,318,285,187,652,627,723,680,600,599,0,75,207,141,0,201,633,423,dahye,lean_left,1
78,1786867448.702955,0,0,42,249,295,589,537,559,469,213,0,0,115,293,299,317,285,187,655,629,723,679,601,598,0,74,203,141,0,211,634,421,dahye,lean_left,1
79,1786867448.703335,0,0,43,249,293,587,535,559,467,212,0,0,114,292,301,317,285,185,653,624,723,679,601,599,0,78,205,139,0,199,632,411,dahye,lean_left,1
80,1786867448.703726,0,0,41,250,293,588,536,559,468,211,0,0,111,293,299,319,283,184,655,629,719,680,603,597,0,73,205,143,0,201,633,420,dahye,lean_left,1
81,1786867448.704104,0,0,43,251,295,587,536,559,469,214,0,0,113,292,299,319,284,187,653,629,717,681,601,599,0,73,205,147,0,201,633,423,dahye,lean_left,1
82,1786867448.704486,0,0,43,251,295,588,536,559,468,213,0,0,115,293,300,316,285,187,651,630,723,671,601,598,0,75,205,138,0,202,634,439,dahye,lean_left,1
83,1786867448.704875,0,0,43,251,291,586,537,559,468,212,0,0,111,294,299,317,285,186,652,627,719,679,601,599,0,75,205,142,0,201,633,423,dahye,lean_left,1
84,1786867448.705255,0,0,43,249,294,589,538,559,467,215,0,0,115,293,297,318,285,189,653,627,719,681,601,599,0,74,205,140,0,201,634,405,dahye,lean_left,1
85,1786867448.705641,0,0,42,251,293,586,537,561,468,213,0,0,114,293,300,318,285,185,654,631,717,678,601,597,0,75,205,142,0,203,633,427,dahye,lean_left,1
86,1786867448.706020,0,0,43,251,292,588,538,559,469,214,0,0,111,293,299,317,285,187,654,626,724,680,602,599,0,73,204,142,0,201,633,423,dahye,lean_left,1
87,1786867448.706399,0,0,44,251,292,589,537,559,469,213,0,0,115,295,299,319,287,185,653,630,719,680,601,599,0,72,203,140,0,202,633,423,dahye,lean_left,1
88,1786867448.706790,0,0,44,251,293,588,538,560,470,213,0,0,115,294,299,318,284,187,653,629,723,678,603,599,0,72,205,142,0,202,633,422,dahye,lean_left,1
89,1786867448.707154,0,0,43,251,293,587,537,559,467,213,0,0,111,292,301,317,283,188,655,627,717,679,603,599,0,73,205,146,0,202,634,422,dahye,lean_left,1
90,1786867448.707526,0,0,51,251,293,587,537,567,472,203,0,0,115,293,297,317,283,187,652,629,719,680,602,599,0,75,203,139,0,201,646,419,dahye,lean_left,1
91,1786867448.707874,0,0,43,251,293,587,537,563,470,213,0,0,117,293,299,319,285,189,655,629,739,672,621,601,0,71,203,141,0,203,635,422,dahye,lean_left,1
92,1786867448.708235,0,0,40,251,293,587,537,559,469,213,0,0,111,295,300,323,285,184,653,627,717,680,601,599,0,73,205,142,0,201,635,423,dahye,lean_left,1
93,1786867448.708585,0,0,41,251,302,587,538,559,469,215,0,0,111,293,300,319,285,187,652,628,722,679,601,599,0,73,205,139,0,202,633,431,dahye,lean_left,1
94,1786867448.708934,0,0,41,251,294,587,537,559,467,214,0,0,113,293,300,319,283,185,653,627,722,681,600,599,0,73,205,142,0,201,635,423,dahye,lean_left,1
95,1786867448.709289,0,0,40,248,293,589,537,558,468,213,0,0,111,292,296,317,285,184,653,627,719,679,600,599,0,78,204,133,0,200,632,421,dahye,lean_left,1
96,1786867448.709638,0,0,41,250,296,587,533,559,467,213,0,0,108,292,301,319,285,185,651,631,718,679,604,599,0,75,205,138,0,201,635,422,dahye,lean_left,1
97,1786867448.709992,0,0,40,250,297,587,537,563,467,213,0,0,110,293,299,319,283,187,653,629,723,680,599,599,0,73,205,146,0,201,634,421,dahye,lean_left,1
98,1786867448.710341,0,0,40,249,294,587,536,557,469,211,0,0,111,293,299,325,283,186,653,628,719,681,603,598,0,72,204,139,0,200,631,423,dahye,lean_left,1
99,1786867448.710693,0,0,39,249,295,589,537,559,468,214,0,0,108,293,300,317,283,185,653,629,723,681,601,597,0,77,203,142,0,201,634,427,dahye,lean_left,1
100,1786867448.711042,0,0,37,250,292,588,537,559,468,214,0,0,112,292,301,318,283,188,653,631,723,681,599,599,0,75,204,151,0,201,635,423,dahye,lean_left,1
101,1786867448.711387,0,0,37,247,297,587,537,559,467,213,0,0,110,293,299,318,284,185,653,627,717,681,602,600,0,75,205,139,0,202,635,423,dahye,lean_left,1
102,1786867448.711740,0,0,37,249,292,589,537,559,467,212,0,0,102,292,297,316,285,187,652,631,718,679,613,601,0,75,204,146,0,201,636,422,dahye,lean_left,1
103,1786867448.712087,0,0,37,248,295,587,537,559,469,213,0,0,99,293,297,316,281,189,653,628,723,681,581,598,0,76,204,134,0,201,635,425,dahye,lean_left,1
104,1786867448.712475,0,0,36,251,295,587,535,556,470,211,0,0,105,292,299,315,285,187,649,627,722,681,614,601,0,76,204,142,0,201,635,423,dahye,lean_left,1
105,1786867448.712850,0,0,37,247,293,588,537,559,469,213,0,0,121,293,297,318,283,184,653,629,723,681,600,597,0,75,205,123,0,201,635,424,dahye,lean_left,1
106,1786867448.713211,0,0,36,247,294,588,537,557,471,213,0,0,107,291,299,317,285,187,652,629,725,677,601,599,0,75,203,141,0,201,634,423,dahye,lean_left,1
