frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
80,1786867292.815685,0,328,488,661,711,595,518,615,471,0,119,589,693,777,715,799,660,461,595,493,553,479,179,0,0,380,979,1042,0,0,0,0,dahye,cross_leg_left,1
81,1786867292.816080,0,329,487,657,710,599,519,616,469,0,115,575,690,777,717,805,659,461,596,489,553,482,182,0,0,376,977,1049,0,0,0,0,dahye,cross_leg_left,1
82,1786867292.816483,0,319,487,654,711,597,517,615,469,0,111,571,691,776,718,807,665,461,594,493,553,475,181,0,0,379,973,1061,0,0,0,0,dahye,cross_leg_left,1
83,1786867292.816871,0,330,485,655,711,598,521,617,470,0,109,585,691,775,719,807,669,467,598,492,555,488,183,0,0,383,973,1067,0,0,0,0,dahye,cross_leg_left,1
84,1786867292.817268,0,319,485,651,709,591,519,616,473,0,108,583,687,773,722,807,664,459,597,493,555,483,188,0,0,361,969,1063,0,0,0,0,dahye,cross_leg_left,1
85,1786867292.817667,0,331,487,653,712,595,507,617,471,0,102,575,689,775,724,807,664,469,595,508,556,487,183,0,0,351,959,1067,0,0,0,0,dahye,cross_leg_left,1
86,1786867292.818058,0,327,486,655,711,599,520,617,471,0,100,583,687,775,719,807,667,471,595,499,557,489,187,0,0,349,955,1064,0,0,0,0,dahye,cross_leg_left,1
87,1786867292.818455,0,329,484,663,711,596,521,619,478,0,92,573,687,767,717,809,669,469,598,501,554,484,187,0,0,320,947,1066,0,0,0,0,dahye,cross_leg_left,1
88,1786867292.818846,0,327,489,663,713,600,523,620,487,0,87,583,685,767,717,808,668,469,593,493,557,490,191,0,0,311,937,1055,0,0,0,0,dahye,cross_leg_left,1
89,1786867292.819232,0,329,488,664,714,601,524,627,489,0,73,583,684,765,721,809,667,467,597,499,557,491,197,0,0,297,932,1066,0,0,0,0,dahye,cross_leg_left,1
90,1786867292.819590,0,331,489,667,714,601,525,629,493,0,57,575,683,763,717,807,667,471,595,499,559,493,199,0,0,287,931,1061,0,0,0,0,dahye,cross_leg_left,1
91,1786867292.819948,0,334,491,671,717,603,529,633,499,0,41,572,681,765,717,807,669,471,605,500,559,493,187,0,0,279,924,1060,0,0,0,0,dahye,cross_leg_left,1
92,1786867292.820316,0,339,489,664,717,604,533,637,505,0,30,571,679,763,717,807,667,467,599,499,559,493,197,0,0,271,921,1059,0,0,0,0,dahye,cross_leg_left,1
93,1786867292.820675,0,341,493,669,719,607,531,638,509,0,27,569,679,760,719,805,669,487,599,499,559,495,199,0,0,269,921,1061,0,0,0,0,dahye,cross_leg_left,1
94,1786867292.821039,0,341,490,675,718,607,530,639,506,0,21,567,679,761,715,802,667,466,613,500,559,495,199,0,0,276,921,1061,0,0,0,0,dahye,cross_leg_left,1
95,1786867292.821395,0,341,490,675,719,607,531,645,529,0,0,567,676,761,715,800,662,466,597,519,563,498,200,0,0,287,925,1049,0,0,0,0,dahye,cross_leg_left,1
96,1786867292.821758,0,339,493,675,719,607,533,647,521,0,0,565,677,761,713,799,663,463,601,499,563,499,199,0,0,307,933,1045,0,0,0,0,dahye,cross_leg_left,1
97,1786867292.822114,0,331,491,669,717,611,533,645,521,0,20,567,677,761,715,814,663,468,597,502,560,498,201,0,0,329,942,1033,0,0,0,0,dahye,cross_leg_left,1
98,1786867292.822469,0,329,487,664,716,601,533,645,521,0,22,567,677,760,714,803,665,471,601,502,563,500,202,0,0,341,950,1033,0,0,0,0,dahye,cross_leg_left,1
99,1786867292.822834,0,327,485,666,714,605,532,645,509,0,35,563,679,761,715,803,662,474,599,508,565,503,204,0,0,341,958,1029,0,0,0,0,dahye,cross_leg_left,1
100,1786867292.823187,0,319,484,658,711,607,531,637,501,0,51,567,675,761,718,805,665,469,601,503,566,505,206,0,0,339,968,1019,0,0,0,0,dahye,cross_leg_left,1
101,1786867292.823565,0,317,477,659,704,603,533,635,499,0,51,569,679,761,717,803,662,473,607,504,567,507,207,0,0,332,957,1016,0,0,0,0,dahye,cross_leg_left,1
102,1786867292.823929,0,315,477,651,700,603,532,634,491,0,46,569,679,762,714,803,663,475,601,505,567,507,215,0,0,325,957,1012,0,0,0,0,dahye,cross_leg_left,1
103,1786867292.824287,0,312,475,649,699,606,524,633,493,0,40,569,679,762,711,803,661,477,603,509,568,509,214,0,0,303,953,1011,0,0,0,0,dahye,cross_leg_left,1
104,1786867292.824646,0,310,475,649,698,603,529,634,492,0,23,564,679,758,716,804,659,477,593,506,569,507,215,0,0,293,952,1019,0,0,0,0,dahye,cross_leg_left,1
105,1786867292.824999,0,301,472,639,697,615,529,635,505,0,0,563,676,756,715,803,663,476,602,517,567,507,217,0,0,284,948,1031,0,0,0,0,dahye,cross_leg_left,1
106,1786867292.825334,0,297,472,636,693,607,533,635,501,0,0,565,671,757,711,803,664,475,603,521,569,508,219,0,0,281,951,1033,0,0,0,0,dahye,cross_leg_left,1
