frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
52,1786864796.059137,0,0,0,23,236,111,0,0,0,0,238,495,563,679,619,711,622,525,555,467,477,412,227,0,439,1006,1195,1063,1031,1099,841,0,yewon,lean_forward,1
53,1786864796.059589,0,0,0,0,216,77,0,0,0,0,239,499,559,675,619,701,619,507,543,458,471,403,227,0,445,1003,1191,1053,1023,1097,859,0,yewon,lean_forward,1
54,1786864796.060024,0,0,0,0,201,41,0,0,0,0,241,499,555,671,621,701,627,503,537,442,465,393,223,0,444,1005,1188,1049,1021,1097,857,0,yewon,lean_forward,1
55,1786864796.060455,0,0,0,0,191,0,0,0,0,0,239,499,563,671,617,711,615,501,525,439,461,391,223,0,453,1007,1187,1048,1023,1094,853,0,yewon,lean_forward,1
56,1786864796.060889,0,0,0,0,191,0,0,0,0,0,243,503,563,669,627,715,620,490,524,431,460,383,221,0,471,1013,1189,1047,1018,1085,853,0,yewon,lean_forward,1
57,1786864796.061312,0,0,0,0,184,0,0,0,0,0,263,503,565,684,621,729,622,501,519,429,456,379,220,0,477,1012,1190,1043,1029,1087,852,0,yewon,lean_forward,1
58,1786864796.061743,0,0,0,0,179,0,0,0,0,0,277,505,567,679,621,717,627,502,519,429,455,379,217,0,487,1013,1189,1039,1033,1092,855,0,yewon,lean_forward,1
59,1786864796.062168,0,0,0,0,157,0,0,0,0,0,283,507,569,677,627,711,621,499,511,425,453,377,217,0,495,1017,1187,1031,1039,1095,849,0,yewon,lean_forward,1
60,1786864796.062602,0,0,0,0,125,0,0,0,0,0,287,509,569,679,616,716,621,499,509,421,453,375,213,0,495,1011,1184,1013,1036,1086,845,0,yewon,lean_forward,1
61,1786864796.063041,0,0,0,0,121,0,0,0,0,0,292,508,568,679,627,715,617,493,521,419,443,371,211,0,502,1013,1182,1010,1033,1087,843,0,yewon,lean_forward,1
62,1786864796.063482,0,0,0,0,116,0,0,0,0,0,295,508,568,677,620,727,617,491,501,415,441,367,205,0,503,1013,1179,1013,1031,1079,843,0,yewon,lean_forward,1
63,1786864796.063916,0,0,0,0,117,0,0,0,0,0,315,509,569,679,627,716,633,495,503,418,441,367,205,0,507,1014,1183,1011,1022,1082,845,0,yewon,lean_forward,1
64,1786864796.064351,0,0,0,0,118,0,0,0,0,0,325,518,569,679,627,717,617,490,501,419,440,367,204,0,518,1019,1183,1033,1032,1083,843,0,yewon,lean_forward,1
65,1786864796.064785,0,0,0,0,122,0,0,0,0,0,327,519,571,679,633,725,621,491,498,419,441,371,203,0,523,1022,1183,1023,1035,1083,845,0,yewon,lean_forward,1
66,1786864796.065172,0,0,0,0,124,0,0,0,0,0,329,520,569,681,635,723,621,491,493,419,441,367,203,0,523,1031,1181,1022,1041,1084,841,0,yewon,lean_forward,1
67,1786864796.065556,0,0,0,0,125,0,0,0,0,0,331,521,593,681,631,722,622,491,494,421,437,371,201,0,523,1020,1184,1035,1041,1084,840,0,yewon,lean_forward,1
68,1786864796.065934,0,0,0,0,126,0,0,0,0,0,334,521,571,682,629,721,623,493,501,419,441,373,199,0,519,1021,1183,1007,1039,1084,841,0,yewon,lean_forward,1
69,1786864796.066323,0,0,0,0,125,0,0,0,0,0,333,519,569,679,633,719,620,491,501,419,439,373,199,0,521,1012,1181,1043,1039,1081,843,0,yewon,lean_forward,1
70,1786864796.066706,0,0,0,0,125,0,0,0,0,0,333,521,585,680,645,715,621,491,501,421,429,371,199,0,521,1011,1180,1007,1043,1085,841,0,yewon,lean_forward,1
71,1786864796.067097,0,0,0,0,127,0,0,0,0,0,331,519,571,680,631,717,621,493,501,415,443,377,200,0,519,1013,1177,1003,1045,1085,841,0,yewon,lean_forward,1
72,1786864796.067478,0,0,0,0,133,0,0,0,0,0,331,521,570,681,631,723,621,493,508,425,443,375,203,0,511,1018,1172,1004,1047,1085,841,0,yewon,lean_forward,1
73,1786864796.067858,0,0,0,0,152,0,0,0,0,0,333,521,556,681,630,719,622,496,507,427,445,379,201,0,510,1017,1176,1007,1048,1093,843,0,yewon,lean_forward,1
74,1786864796.068243,0,0,0,20,183,0,0,0,0,0,331,521,571,683,625,719,619,501,519,435,447,381,205,0,507,1007,1177,1007,1053,1095,846,0,yewon,lean_forward,1
75,1786864796.068631,0,0,0,29,207,54,0,0,0,0,328,521,571,683,631,722,623,504,524,437,447,391,207,0,500,1007,1175,1013,1055,1097,851,0,yewon,lean_forward,1
76,1786864796.069028,0,0,0,33,218,69,0,0,0,0,303,521,573,681,638,727,627,507,529,431,455,395,213,0,492,1001,1173,1032,1059,1096,853,0,yewon,lean_forward,1
77,1786864796.069411,0,0,0,37,228,89,0,0,0,0,297,519,569,681,637,719,622,509,531,442,457,403,216,0,482,997,1172,1046,1059,1098,853,0,yewon,lean_forward,1
78,1786864796.069803,0,0,0,37,231,117,0,0,0,0,287,509,567,679,631,725,620,519,533,440,460,407,219,0,467,995,1172,1049,1061,1097,857,0,yewon,lean_forward,1
79,1786864796.070189,0,0,0,37,235,151,0,0,0,0,251,506,565,677,630,717,631,521,539,453,463,414,229,0,456,1003,1167,1053,1061,1096,857,0,yewon,lean_forward,1
80,1786864796.070580,0,0,0,45,237,183,0,0,0,0,245,503,563,671,632,723,627,524,553,453,470,427,233,0,443,981,1173,1061,1063,1100,861,0,yewon,lean_forward,1
81,1786864796.070963,0,0,0,54,245,203,0,0,0,0,239,498,562,671,624,717,627,529,547,456,473,429,245,0,440,981,1175,1065,1066,1101,868,0,yewon,lean_forward,1
82,1786864796.071349,0,0,0,61,248,219,0,0,0,0,235,489,559,669,628,725,621,533,551,469,477,437,251,0,435,979,1167,1060,1067,1106,871,0,yewon,lean_forward,1
83,1786864796.071732,0,0,0,69,253,233,0,0,0,0,236,493,558,669,628,721,623,539,557,475,483,445,263,0,435,983,1171,1059,1069,1105,875,0,yewon,lean_forward,1
84,1786864796.072111,0,0,0,51,253,239,0,0,0,0,235,491,558,667,629,709,629,541,555,475,487,452,273,0,431,974,1171,1070,1068,1105,883,0,yewon,lean_forward,1
85,1786864796.072494,0,0,0,37,254,245,0,0,0,0,233,489,556,667,631,725,632,543,563,485,489,455,281,0,431,976,1175,1077,1067,1109,886,0,yewon,lean_forward,1
86,1786864796.072866,0,0,0,31,251,245,0,0,0,0,230,489,553,663,629,722,628,543,565,484,492,457,286,0,425,975,1174,1071,1067,1107,887,0,yewon,lean_forward,1
87,1786864796.073221,0,0,0,0,238,243,0,0,0,0,231,485,553,659,629,721,609,541,563,485,493,457,293,0,415,978,1171,1069,1065,1107,889,0,yewon,lean_forward,1
88,1786864796.073579,0,0,0,0,225,237,0,0,0,0,230,484,553,655,628,715,629,541,565,487,493,459,295,0,420,982,1173,1071,1065,1107,891,0,yewon,lean_forward,1
89,1786864796.073935,0,0,0,0,206,232,0,0,0,0,228,485,553,655,623,715,635,535,565,487,495,459,297,0,414,978,1167,1055,1065,1107,885,0,yewon,lean_forward,1
90,1786864796.074283,0,0,0,0,189,223,0,0,0,0,227,483,551,655,615,717,629,538,569,483,493,459,299,0,413,983,1173,1065,1061,1103,889,0,yewon,lean_forward,1
91,1786864796.074633,0,0,0,0,166,216,0,0,0,0,229,485,554,659,619,718,630,539,567,484,493,459,297,0,412,981,1175,1055,1055,1103,889,0,yewon,lean_forward,1
92,1786864796.074989,0,0,0,0,155,211,0,0,0,0,227,485,556,660,623,714,627,541,567,486,493,459,298,0,420,985,1175,1068,1054,1099,889,0,yewon,lean_forward,1
93,1786864796.075343,0,0,0,0,124,199,0,0,0,0,230,487,555,659,621,713,622,536,567,484,495,458,298,0,421,990,1176,1071,1053,1100,887,0,yewon,lean_forward,1
94,1786864796.075700,0,0,0,0,115,187,0,0,0,0,230,487,556,657,627,710,623,535,569,485,493,457,296,0,427,989,1179,1075,1049,1101,888,0,yewon,lean_forward,1
95,1786864796.076050,0,0,0,0,103,173,0,0,0,0,229,483,557,659,619,714,605,535,567,485,493,457,293,0,429,989,1181,1059,1047,1107,891,0,yewon,lean_forward,1
96,1786864796.076405,0,0,0,0,103,163,0,0,0,0,230,487,555,659,624,709,621,533,565,485,491,457,291,0,427,999,1181,1069,1041,1099,904,0,yewon,lean_forward,1
97,1786864796.076758,0,0,0,0,94,154,0,0,0,0,231,491,557,661,622,702,619,533,568,483,492,457,285,0,435,999,1181,1087,1039,1099,892,0,yewon,lean_forward,1
98,1786864796.077113,0,0,0,0,92,153,0,0,0,0,233,490,557,660,628,703,629,534,563,485,492,456,284,0,440,1004,1181,1060,1033,1097,889,0,yewon,lean_forward,1
99,1786864796.077466,0,0,0,0,91,151,0,0,0,0,233,491,559,663,630,703,621,535,566,483,492,455,285,0,441,1011,1178,1069,1034,1100,885,0,yewon,lean_forward,1
100,1786864796.077820,0,0,0,0,91,149,0,0,0,0,235,491,559,661,624,701,626,535,567,483,493,456,283,0,441,1007,1182,1069,1033,1099,909,0,yewon,lean_forward,1
101,1786864796.078172,0,0,0,0,91,149,0,0,0,0,229,493,561,664,623,701,621,534,567,483,492,452,282,0,446,1016,1190,1067,1033,1099,891,0,yewon,lean_forward,1
102,1786864796.078529,0,0,0,0,89,149,0,0,0,0,237,493,559,683,624,703,623,533,567,483,494,456,283,0,447,1008,1187,1067,1033,1099,891,0,yewon,lean_forward,1
103,1786864796.078878,0,0,0,0,89,149,0,0,0,0,235,493,559,665,627,702,620,535,568,485,495,457,284,0,443,1005,1181,1067,1035,1099,871,0,yewon,lean_forward,1
104,1786864796.079212,0,0,0,0,93,163,0,0,0,0,236,493,559,663,621,703,621,534,569,487,493,459,284,0,445,1011,1179,1065,1033,1101,904,0,yewon,lean_forward,1
105,1786864796.079556,0,0,0,0,93,173,0,0,0,0,237,493,559,661,623,700,623,535,554,487,493,459,285,0,441,1019,1182,1063,1035,1099,894,0,yewon,lean_forward,1
106,1786864796.079887,0,0,0,0,93,179,0,0,0,0,235,493,559,664,619,698,623,535,571,487,495,459,287,0,447,1007,1181,1060,1039,1098,894,0,yewon,lean_forward,1
107,1786864796.080216,0,0,0,0,92,185,0,0,0,0,235,493,557,661,616,701,623,537,571,487,495,459,287,0,445,1007,1181,1053,1035,1099,893,0,yewon,lean_forward,1
108,1786864796.080544,0,0,0,0,89,191,0,0,0,0,235,493,557,661,619,700,623,523,573,491,495,461,293,0,444,1013,1180,1055,1036,1101,903,0,yewon,lean_forward,1
109,1786864796.080879,0,0,0,0,86,202,0,0,0,0,235,488,557,660,623,703,623,538,573,491,499,462,295,0,441,1011,1195,1047,1039,1107,895,0,yewon,lean_forward,1
110,1786864796.081209,0,0,0,0,83,207,0,0,0,0,233,487,557,659,616,698,623,538,573,493,501,466,299,0,439,1014,1179,1044,1041,1100,905,0,yewon,lean_forward,1
111,1786864796.081540,0,0,0,0,72,211,0,0,0,0,229,487,555,659,616,695,621,539,573,493,500,463,299,0,442,986,1180,1043,1041,1107,883,0,yewon,lean_forward,1
112,1786864796.081866,0,0,0,0,59,206,0,0,0,0,229,485,553,654,624,697,624,540,574,493,499,467,303,0,442,1011,1181,1041,1041,1107,905,0,yewon,lean_forward,1
113,1786864796.082192,0,0,0,0,45,205,0,0,0,0,225,484,553,652,613,697,617,540,573,493,501,467,303,0,439,1009,1177,1035,1043,1101,906,0,yewon,lean_forward,1
114,1786864796.082524,0,0,0,0,29,201,0,0,0,0,221,479,551,651,604,696,620,543,572,493,501,463,307,0,439,1008,1175,1033,1041,1106,909,0,yewon,lean_forward,1
115,1786864796.082852,0,0,0,0,0,199,0,0,0,0,215,477,551,649,613,695,618,539,573,494,501,467,309,0,444,1011,1179,1034,1044,1107,909,0,yewon,lean_forward,1
116,1786864796.083186,0,0,0,0,0,191,0,0,0,0,215,477,551,647,605,697,619,540,573,495,503,455,309,0,443,1011,1177,1033,1043,1107,915,0,yewon,lean_forward,1
117,1786864796.083514,0,0,0,0,0,184,0,0,0,0,212,477,550,648,603,698,620,541,573,494,503,467,309,0,435,1007,1181,1039,1043,1107,919,0,yewon,lean_forward,1
118,1786864796.083846,0,0,0,0,0,175,0,0,0,0,211,477,551,650,604,697,619,539,579,499,503,469,309,0,441,1011,1177,1039,1044,1105,909,0,yewon,lean_forward,1
119,1786864796.084176,0,0,0,0,0,168,0,0,0,0,209,476,549,645,603,694,621,541,575,495,503,467,311,0,431,1014,1175,1043,1046,1107,913,0,yewon,lean_forward,1
120,1786864796.084509,0,0,0,0,0,155,0,0,0,0,207,475,549,648,597,695,617,540,563,495,503,469,309,0,445,1015,1173,1041,1047,1110,923,0,yewon,lean_forward,1
121,1786864796.084849,0,0,0,0,0,154,0,0,0,0,207,476,549,649,607,695,623,538,575,493,502,469,311,0,437,995,1175,1039,1044,1107,916,0,yewon,lean_forward,1
122,1786864796.085189,0,0,0,0,0,149,0,0,0,0,211,475,549,650,600,690,621,540,575,494,502,468,308,0,443,1007,1176,1033,1043,1101,905,0,yewon,lean_forward,1
123,1786864796.085523,0,0,0,0,0,142,0,0,0,0,211,479,551,652,605,687,617,540,575,493,503,467,303,0,444,1013,1175,1033,1041,1109,911,0,yewon,lean_forward,1
124,1786864796.085854,0,0,0,0,0,143,0,0,0,0,212,477,550,650,605,693,615,537,575,491,499,467,302,0,444,999,1177,1033,1039,1107,909,0,yewon,lean_forward,1
125,1786864796.086187,0,0,0,0,51,143,0,0,0,0,215,481,552,653,602,693,620,539,574,493,501,465,300,0,458,1019,1175,1039,1045,1111,913,0,yewon,lean_forward,1
126,1786864796.086512,0,0,0,0,73,140,0,0,0,0,217,482,553,652,603,691,615,537,573,491,499,467,295,0,457,1016,1175,1039,1043,1107,907,0,yewon,lean_forward,1
127,1786864796.086829,0,0,0,0,79,141,0,0,0,0,217,483,553,653,603,699,613,536,567,489,498,463,287,0,467,1013,1173,1031,1039,1099,917,0,yewon,lean_forward,1
128,1786864796.087136,0,0,0,0,79,136,0,0,0,0,217,482,553,651,605,693,607,531,567,485,495,459,281,0,459,1012,1171,1020,1033,1100,901,0,yewon,lean_forward,1
129,1786864796.087446,0,0,0,0,78,135,0,0,0,0,220,483,553,649,603,696,615,529,565,483,494,459,278,0,455,1012,1173,1017,1022,1097,906,0,yewon,lean_forward,1
130,1786864796.087753,0,0,0,0,85,136,0,0,0,0,219,484,553,650,601,694,613,531,565,485,495,461,279,0,461,1015,1175,1017,1029,1097,901,0,yewon,lean_forward,1
131,1786864796.088063,0,0,0,0,93,145,0,0,0,0,223,484,552,659,603,695,613,532,565,485,495,459,282,0,463,1016,1171,1017,1023,1095,917,0,yewon,lean_forward,1
132,1786864796.088368,0,0,0,0,101,154,0,0,0,0,227,483,555,652,607,696,619,533,565,484,499,461,281,0,459,1017,1173,1020,1030,1096,905,0,yewon,lean_forward,1
133,1786864796.088678,0,0,0,0,108,159,0,0,0,0,223,483,553,651,605,695,615,535,569,487,499,465,281,0,458,1016,1176,1020,1022,1097,916,0,yewon,lean_forward,1
134,1786864796.088990,0,0,0,0,110,165,0,0,0,0,225,485,553,651,603,695,614,533,567,485,499,465,281,0,475,1013,1175,1019,1031,1096,905,0,yewon,lean_forward,1
135,1786864796.089300,0,0,0,0,109,169,0,0,0,0,227,483,553,651,601,691,606,529,565,484,499,461,283,0,469,995,1170,1012,1019,1087,906,0,yewon,lean_forward,1
136,1786864796.089614,0,0,0,0,110,173,0,0,0,0,227,483,553,653,603,691,611,525,563,485,499,463,279,0,455,1013,1171,1001,1016,1091,904,0,yewon,lean_forward,1
137,1786864796.089922,0,0,0,0,108,175,0,0,0,0,227,483,555,623,603,691,613,525,564,485,499,459,280,0,457,1019,1164,997,1011,1085,901,0,yewon,lean_forward,1
138,1786864796.090237,0,0,0,0,109,183,0,0,0,0,227,484,554,651,603,693,607,529,563,483,494,461,281,0,436,1003,1165,996,1013,1093,917,0,yewon,lean_forward,1
139,1786864796.090543,0,0,0,0,116,203,0,0,0,0,227,484,555,651,601,697,606,531,565,486,499,457,282,0,463,1019,1173,999,1015,1095,907,0,yewon,lean_forward,1
140,1786864796.090851,0,0,0,0,156,219,0,0,0,0,229,485,553,653,607,697,613,533,565,487,500,467,283,0,474,1017,1173,1003,1018,1095,903,0,yewon,lean_forward,1
141,1786864796.091154,0,0,0,0,180,228,0,0,0,0,232,486,557,653,605,697,619,534,571,487,499,463,285,0,469,1021,1179,1005,1019,1093,909,0,yewon,lean_forward,1
142,1786864796.091460,0,0,0,0,197,231,0,0,0,0,230,486,555,655,607,695,605,533,568,487,499,461,283,0,473,1019,1166,1007,1021,1095,903,0,yewon,lean_forward,1
143,1786864796.091762,0,0,0,0,199,232,0,0,0,0,229,487,552,653,603,691,611,533,568,485,499,462,284,0,467,1019,1179,1004,1021,1097,907,0,yewon,lean_forward,1
144,1786864796.092067,0,0,0,0,187,231,0,0,0,0,232,483,555,651,602,695,605,525,565,485,495,467,281,0,458,1018,1175,999,1017,1087,907,0,yewon,lean_forward,1
145,1786864796.092368,0,0,0,0,175,233,0,0,0,0,231,484,553,651,599,685,605,524,559,485,495,461,279,0,460,1021,1173,995,1017,1093,909,0,yewon,lean_forward,1
146,1786864796.092669,0,0,0,0,170,234,0,0,0,0,231,484,553,653,599,685,607,525,564,484,499,463,280,0,453,1022,1173,993,1015,1093,905,0,yewon,lean_forward,1
147,1786864796.092974,0,0,0,0,179,235,0,0,0,0,224,483,551,653,597,685,606,530,565,485,498,462,280,0,463,1022,1172,995,1013,1087,905,0,yewon,lean_forward,1
148,1786864796.093276,0,0,0,0,191,238,0,0,0,0,213,486,565,653,603,694,610,533,567,489,501,461,283,0,459,1019,1175,999,1021,1093,909,0,yewon,lean_forward,1
