frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
65,1786864971.970421,91,637,540,715,661,229,0,0,0,0,747,815,859,917,919,954,867,199,269,231,105,0,0,0,990,1178,1123,696,570,462,0,0,yewon,lean_right,1
66,1786864971.970857,73,635,538,713,645,223,0,0,0,0,749,818,859,923,924,955,867,190,268,230,99,0,0,0,995,1169,1119,700,551,447,0,0,yewon,lean_right,1
67,1786864971.971286,71,633,537,713,635,216,0,0,0,0,743,811,855,921,922,955,868,188,266,229,91,0,0,0,999,1177,1125,719,539,445,0,0,yewon,lean_right,1
68,1786864971.971716,71,635,539,715,634,209,0,0,0,0,747,813,852,922,924,955,867,189,268,226,86,0,0,0,1003,1177,1125,739,535,443,0,0,yewon,lean_right,1
69,1786864971.972138,71,632,539,713,632,200,0,0,0,0,747,807,851,920,921,954,870,190,265,222,81,0,0,0,1003,1179,1123,745,535,453,0,0,yewon,lean_right,1
70,1786864971.972518,71,634,540,727,631,190,0,0,0,0,745,797,847,919,921,956,870,189,263,221,77,0,0,0,1007,1176,1127,755,537,455,0,0,yewon,lean_right,1
71,1786864971.972907,71,631,539,713,627,203,0,0,0,0,751,809,845,920,923,949,869,189,263,222,76,0,0,0,1017,1177,1127,757,540,464,0,0,yewon,lean_right,1
72,1786864971.973288,99,636,533,710,655,189,0,0,0,0,747,805,847,920,923,957,867,189,261,221,77,0,0,0,1034,1173,1128,760,557,485,0,0,yewon,lean_right,1
73,1786864971.973670,116,644,533,698,629,191,0,0,0,0,747,791,847,921,923,955,868,188,263,221,83,0,0,0,1041,1175,1129,767,632,495,0,0,yewon,lean_right,1
74,1786864971.974047,174,636,533,703,633,189,0,0,0,0,747,809,847,919,923,955,867,191,264,217,84,0,0,0,1047,1159,1129,777,663,501,0,0,yewon,lean_right,1
75,1786864971.974434,199,637,535,695,629,188,0,0,0,0,749,791,840,918,922,949,861,188,262,216,83,0,0,0,1049,1177,1127,774,667,501,0,0,yewon,lean_right,1
76,1786864971.974822,199,633,531,691,619,183,0,0,0,0,749,797,843,915,918,943,858,188,251,215,83,0,0,0,1047,1181,1125,779,657,499,0,0,yewon,lean_right,1
77,1786864971.975201,171,630,525,690,609,170,0,0,0,0,748,807,840,913,911,939,855,183,247,207,59,0,0,0,1049,1165,1123,774,633,494,0,0,yewon,lean_right,1
78,1786864971.975585,137,623,523,683,603,148,0,0,0,0,751,811,840,911,907,935,847,175,243,200,41,0,0,0,1051,1164,1121,767,610,492,0,0,yewon,lean_right,1
79,1786864971.975961,115,615,519,682,597,119,0,0,0,0,752,811,845,909,907,931,844,172,236,187,0,0,0,0,1050,1177,1117,762,603,488,0,0,yewon,lean_right,1
80,1786864971.976350,103,605,517,667,593,91,0,0,0,0,750,821,851,909,905,923,846,169,235,185,0,0,0,0,1049,1163,1118,761,599,487,0,0,yewon,lean_right,1
81,1786864971.976729,87,597,504,663,590,88,0,0,0,0,755,825,855,909,905,922,846,171,223,183,0,0,0,0,1049,1164,1121,761,591,482,0,0,yewon,lean_right,1
82,1786864971.977111,79,597,501,661,585,79,0,0,0,0,756,827,857,910,906,923,844,170,234,157,0,0,0,0,1052,1175,1124,762,570,479,0,0,yewon,lean_right,1
83,1786864971.977510,83,598,501,659,591,75,0,0,0,0,757,839,860,911,907,924,847,173,235,167,0,0,0,0,1054,1188,1125,763,566,469,0,0,yewon,lean_right,1
